"","ID","exp_cond","big_Or01","big_N02","big_Nr03","big_O04","big_E05","big_E06","big_C07","big_C08","big_N09","big_A10","big_Ar11","big_Nr12","big_Er13","big_C14","big_Or15","big_E16","big_O17","big_E18","big_A19","big_Cr20","big_Cr21","big_N22","big_Or23","big_A24","big_Or25","big_C26","big_Er27","big_Nr28","big_Cr29","big_Ar30","big_C31","big_Er32","big_N33","big_Cr34","big_Or35","big_N36","big_Ar37","big_A38","big_Cr39","big_E40","big_Er41","vas_ar","age","gender","edu","occ","income","inc_cur","inc_normed","fav_device","tech_interest","operating_sys","os_use","os_pref","IP","session_length","page_trail","pages_visited","os_auto","fbclid","quit_early","rt_1","rt_2","rt_3","rt_4","rt_5","rt_6","seriousness","so","validation_kicked_in_2","vi_1","vi_2","vi_3","vi_4","vi_5","vi_6","z0_browser_screen_h","z0_browser_screen_w","start","end","plausicheck","true_trail","do_idx"
"330",8001,"74VAS",2.6,5,1.6,5,2,5,3.9,3.3,3.2,5,1,1.9,1.6,4.6,3,4.1,3,2.4,4.2,4.5,2.2,5,4.8,4.7,5,4.9,1.8,1,2.4,4.9,1.1,2.3,1.5,4.1,4.9,4.2,5,4.8,4.6,5,4.2,77,18,"woman","high school","employed",700,"dollar",644,"Apple Iphone",50,"mac","mac","mac","72.203.23.122",624,"start.html - 148.html - 270.html - 392.html - 469.html - demosend.html - thank.html",7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36",NA,NA,151418,NA,135913,90525,57845,105470,"participate","jk",1,1,NA,1,1,1,1,956,1470,2024-06-17 06:47:04,2024-06-17 06:57:28,0,7,0
"331",33301,"66VASnt",4.9,3.4,4.1,4.7,2,4.4,3.4,4.1,2.1,5,4.2,3,2.5,4.4,4.9,4,4.1,2.3,4.3,2.1,2.1,3.9,4.2,4.2,4.9,4.4,3.3,2.3,2.3,1.5,2.7,5,2.8,4.4,4.9,2.5,4.9,4.5,4.9,4.3,4.9,70,22,"woman","high school","student",1400,"euro",1400,"Apple Laptop",31,"mac","mac","mac","141.70.82.210",484,"start.html - 148.html - 270.html - 392.html - 469.html - demosend.html - thank.html",7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.5 Safari/605.1.15",NA,NA,42239,134074,81520,49236,85089,89116,"participate","so",0,1,1,1,1,1,1,1194,834,2024-06-17 10:34:37,2024-06-17 10:42:41,0,7,0
"332",81505,"74VAS",4.3,2.5,2.2,3.5,2.8,2.8,5,4,1.7,5,4.6,3.9,2.1,3.6,2.5,4,4.4,2.5,3.6,4.3,4.3,3.5,4,3.5,3.5,3.4,1.9,1,3.9,1.4,5,4.1,1.9,5,3.5,1.7,4.5,3.7,4.6,2.6,4.4,63,23,"woman","college","student",1100,"euro",1100,"Android Smartphone",85,"win","win","win","95.208.211.89",362,"start.html - 148.html - 270.html - 392.html - 469.html - demosend.html - thank.html",7,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36 Edg/125.0.0.0",NA,NA,13334,NA,76513,83034,53716,78405,"participate","so",0,1,NA,1,1,1,1,912,1368,2024-06-17 21:09:22,2024-06-17 21:15:24,0,7,0
"333",95673,"89LIK",5,4,3,2,4,5,4,2,3,5,4,4,1,4,2,4,3,3,5,4,2,2,3,4,1,5,2,2,2,3,2,3,3,3,2,3,4,5,4,3,4,28,25,"woman","college","student",330,"euro",330,"Galaxy Book",100,"android","win","win","88.64.74.2",325,"start.html - 148.html - 270.html - 392.html - 469.html - demosend.html - thank.html",7,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/25.0 Chrome/121.0.0.0 Mobile Safari/537.36",NA,NA,47959,NA,46199,57113,34797,55105,"participate","so",0,1,NA,1,1,1,1,915,412,2024-06-17 21:18:23,2024-06-17 21:23:48,0,7,0
"334",1613,"74VAS",4.9,1.8,3.6,3.9,3.4,4,5,4.9,1,4.9,4.8,2,1.8,3.9,4,3.7,5,1.8,4.9,4,2,5,2.3,5,1.8,4.3,1.2,1,4.4,2.9,4,5,1,4.1,2,1.8,4.5,4.6,4.2,4.8,4.3,70,24,"woman","college","student",500,"euro",500,"Apple ",72,"iphone","win","other","89.244.122.103",487,"start.html - 148.html - 270.html - 392.html - 469.html - demosend.html - thank.html",7,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_5_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.5 Mobile/15E148 Safari/604.1",NA,NA,27320,NA,121020,101059,52619,56937,"participate","so",0,1,NA,1,1,1,1,844,390,2024-06-17 21:35:57,2024-06-17 21:44:04,0,7,0
"335",98316,"66VASnt",4.9,3.8,3.2,3.8,2.4,2.5,1.8,3.1,1.7,4.6,4.8,3.8,2.3,3.8,4.4,3.2,4.9,3,2.7,2.1,1.8,2.3,4.6,4.9,3.9,4.1,3,1.9,2.9,4.2,2.2,4.1,3,4,4.7,2.1,4.8,2.1,4.4,3.3,4.3,69,20,"woman","high school","student",500,"euro",500,"Tablet ",18,"iphone","mac","mac","134.34.7.229",242,"start.html - 148.html - 270.html - 392.html - 469.html - demosend.html - thank.html - thank.html",8,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_5_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.5 Mobile/15E148 Safari/604.1",NA,NA,14715,47799,32998,27049,33322,82255,"participate","so",0,1,1,1,1,1,1,844,390,2024-06-18 15:48:21,2024-06-18 15:52:23,0,7,0
"336",52311,"66VASnt",1,1,2.7,1,1,1.4,5,5,5,1.8,3.9,4.4,1,5,1,1.7,1,3.9,1.4,4.7,4.6,1,4.2,1.5,1,5,1.9,1,5,5,4.3,1.4,4.6,5,1,3.4,5,3.3,5,1,1,0,21,"man","college","student",6250,"dollar",5750,"Windows Computer",100,"win","win","win","76.158.9.24",248,"start.html - 148.html - 270.html - 392.html - 469.html - demosend.html - thank.html",7,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",NA,NA,42169,34004,31605,27343,30932,76555,"participate","jk",0,1,1,1,1,1,1,1080,1920,2024-06-19 04:28:19,2024-06-19 04:32:27,0,7,0
"337",42252,"74VAS",1.8,3.7,2.9,2.9,2.2,1.3,2,2.7,2.5,3.9,2,2.9,3.3,2.3,3.9,1.5,1.8,3.6,2.7,2.3,2.3,3.6,2.1,2.4,3.9,3.6,3.2,2.3,1.3,3.6,3.4,4.2,4.2,2.8,4.2,4.4,2.2,3.7,2.6,2.1,2.5,19,37,"man","college","student",1000,"euro",1000,"everything Apple",89,"iphone","mac","mac","172.226.110.45",462,"start.html - 148.html - 270.html - 392.html - 469.html - demosend.html - thank.html",7,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4.1 Mobile/15E148 Safari/604.1",NA,NA,32488,NA,93974,120189,37782,96440,"participate","so",0,1,NA,1,1,1,1,896,414,2024-06-19 15:06:07,2024-06-19 15:13:49,0,7,0
"338",52861,"74VAS",5,1.8,3.7,3.8,1.6,2.1,3.3,3.4,2.4,4.2,5,1.9,2,4.3,4.2,2.1,5,2,2.4,3.9,4,1.1,3.9,4,4.4,3.5,2.8,1.7,4.7,3.1,3.8,3.4,1.8,4.2,5,1.6,4.5,3.5,4.3,3.7,3.7,63,23,"man","high school","student",1000,"euro",1000,"Apple Smartphone ",63,"mac","mac","mac","93.196.204.31",210,"start.html - 148.html - 270.html - 392.html - 469.html - demosend.html - thank.html",7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.5 Safari/605.1.15",NA,NA,9355,NA,47314,52606,24010,39268,"participate","so",0,1,NA,1,1,1,1,1180,820,2024-06-19 18:08:31,2024-06-19 18:12:01,0,7,0
"339",47210,"89LIK",4,4,3,4,2,4,4,5,3,5,5,3,4,4,4,5,4,1,5,5,2,4,2,5,5,5,4,2,3,5,4,5,1,4,5,1,4,5,4,4,5,37,19,"woman","primary","student",538,"euro",538,"Macbook",19,"mac","mac","mac","88.133.252.76",343,"start.html - 148.html - 270.html - 392.html - 469.html - demosend.html - thank.html",7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.6 Safari/605.1.15",NA,NA,8478,NA,40070,83009,37825,63093,"participate","so",0,1,NA,1,1,1,1,900,1440,2024-06-22 22:03:58,2024-06-22 22:09:41,0,7,0
"340",78749,"74VAS",5,3,3.9,4.5,1.8,3.9,3,3.9,1,5,5,4.1,4.2,4,5,3.8,5,3,4.2,5,5,1,2.8,5,2.5,4.3,4.1,2.1,4.6,5,2.6,4.3,2.9,4.5,5,2.2,5,4.3,3.6,4.2,5,56,26,"man","college","student",1000,"euro",1000,"Windows PC",81,"win","win","win","95.208.211.26",1528,"start.html - 148.html - 270.html - 392.html - 469.html - demosend.html - thank.html",7,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36",NA,NA,30377,NA,1191322,65465,65764,90701,"participate","so",0,1,NA,1,1,1,1,1080,1920,2024-06-22 22:14:26,2024-06-22 22:39:54,0,7,0
"341",18862,"74VAS",1.9,4,1.7,3.6,1.8,1.5,2,1.4,4.7,3.3,1.9,2.1,1.6,2,3.5,1.8,3.7,1.7,3.5,3.7,2.3,4,3.7,1.9,4.2,2.5,2.8,3.4,2.5,2.5,2.1,3.9,2.2,2.8,3.3,2.4,2.8,2.5,2.4,2.2,1.8,26,30,"woman","technical school","employed",2600,"dollar",2392,"Android Smartphone",63,"win","win","win","73.41.252.6",507,"start.html - 148.html - 270.html - 392.html - 469.html - demosend.html - thank.html",7,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/109.0.0.0 Safari/537.36 Edg/109.0.1518.140",NA,NA,71725,NA,46179,36684,231925,64405,"participate","jk",0,1,NA,1,1,1,1,768,1366,2024-06-23 01:19:20,2024-06-23 01:27:47,0,7,0
"342",35723,"74VAS",5,3.3,3.6,3.3,1.6,3.5,2.5,4.2,3.8,4.5,4.2,4,2.6,3.6,2.4,3.3,3.4,3.3,4.1,4,3.6,3.6,2.2,4.5,2.2,3.9,2.8,3.7,1.9,3.7,3.6,3.6,1.5,3.5,2.3,3.7,3.5,3.6,4,2.2,3.8,50,21,"woman","high school","student",200,"euro",200,"iPhone",41,"mac","mac","mac","213.152.100.149",2786555,"start.html - 148.html - 270.html - 392.html - 469.html - demosend.html - thank.html - start.html",8,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4.1 Safari/605.1.15",NA,NA,21284,NA,66031,61082,35372,81579,"participate","so",0,1,NA,1,1,1,1,900,1440,2024-06-23 14:36:51,2024-07-25 20:39:26,0,7,0
"343",53960,"66VASnt",5,2.5,2.1,5,1.3,2.4,3,3.4,3.7,4.5,4.9,4.4,1.3,4.4,3.1,3.6,4.8,1.3,3.7,1.3,1.2,3.9,4,4.6,4.2,3.1,1.1,2.3,1.2,4.9,1.7,2,3,3.4,5,4.2,4.7,3.1,3.9,3.3,3.9,16,20,"woman","high school","student",812,"euro",812,"Android Tablet",25,"win","win","win","141.70.82.218",439,"start.html - 148.html - 270.html - 392.html - 469.html - demosend.html - thank.html",7,"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:127.0) Gecko/20100101 Firefox/127.0",NA,NA,30829,102847,56811,64210,94864,87914,"participate","so",0,1,1,1,1,1,1,864,1536,2024-06-23 15:58:45,2024-06-23 16:06:04,0,7,0
"344",65041,"74VAS",3.7,2.3,3.3,4,1.4,2.3,2.5,2.5,4.9,4.4,4.4,4.1,2.5,2.7,3.5,1.7,4.4,2.3,3.4,2.5,2.2,3.4,3.9,3.9,3.6,4,1.7,4.7,2.2,2.5,2.7,1.5,3,3,4,3,4.5,3.7,4.2,2.1,3,6,20,"woman","high school","student",NA,"euro",NA,"Android Smartphone ",66,"android","win","win","89.217.78.49",367,"start.html - 148.html - 270.html - 392.html - 469.html - demosend.html - thank.html",7,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Mobile Safari/537.36 (Ecosia android@119)",NA,NA,23750,NA,60319,81368,37752,127368,"participate","so",0,1,NA,1,1,1,1,854,384,2024-06-23 20:02:27,2024-06-23 20:08:34,0,7,0
"345",34313,"74VAS",4.9,3.7,3.9,3.3,1.6,3.2,3.3,3.3,1.5,5,5,2.8,1.3,4.1,4,4.2,1,1.3,2.5,1.8,1.3,3.2,1.4,4.4,4.4,3.7,1.6,2.3,1.8,5,3.7,1.9,2.4,3.6,4.3,4.5,4.8,2.6,4.2,3.3,2.3,53,18,"woman","high school","student",NA,"dollar",NA,"Apple phone",73,"win","mac","mac","98.239.118.231",301,"start.html - 148.html - 270.html - 392.html - 469.html - demosend.html - thank.html",7,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36",NA,NA,12901,NA,62821,63306,38160,81868,"participate","jk",0,1,NA,1,1,1,1,720,1280,2024-06-24 06:02:32,2024-06-24 06:07:33,0,7,0
"346",14157,"89LIK",1,5,1,5,5,5,5,5,5,5,1,1,1,5,1,5,5,5,5,1,1,5,1,5,1,5,1,1,1,1,5,1,5,1,1,5,1,5,1,5,1,NA,18,"woman",NA,NA,NA,NA,NA,NA,NA,"win",NA,NA,"98.239.118.231",133,"start.html - 148.html - 270.html - 392.html - 469.html - demosend.html",6,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36",NA,NA,6545,NA,62822,33588,11622,14223,"participate","jk",0,1,NA,1,1,1,1,720,1280,2024-06-24 06:58:21,2024-06-24 07:00:34,1,6,0
"347",50613,"66VASnt",4.8,3.3,4.1,3.2,2.5,2.4,1.8,2.8,3.6,5,4,3,2.9,2.7,2.4,2.8,2.3,2.2,3.8,1.4,2.3,3.8,3.7,3.8,4.4,3.8,3.2,4.5,1.9,2.9,2.5,3.2,4,2.2,4.3,4.5,4.1,4.5,3.6,2.9,3.1,26,24,"woman","college","student",500,"euro",500,"Iphone ",69,"win","win","mac","134.34.8.97",250,"start.html - 148.html - 270.html - 392.html - 469.html - demosend.html - thank.html",7,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36",NA,NA,12770,45234,44003,39869,49837,52556,"participate","so",0,1,1,1,1,1,1,720,1280,2024-06-24 14:16:14,2024-06-24 14:20:24,0,7,0
"348",28774,"66VASnt",5,3.4,1.9,3.9,4.2,4.9,1.9,3,1.1,4.9,4.9,2.1,4.3,4.4,4.4,3.6,3.6,3.3,4.1,3,3.7,1.5,4.5,4.1,3.8,3.7,3.9,1.3,2.5,4.2,2.2,4.7,1.2,4.8,4.5,1.7,4.7,1.9,4.5,4.2,4.4,78,22,"woman","primary","student",800,"euro",800,"Smartphone",43,"mac","win","win","46.223.161.173",340,"start.html - 148.html - 270.html - 392.html - 469.html - demosend.html - thank.html",7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.5 Safari/605.1.15",NA,NA,11253,59062,73986,51821,71097,70646,"participate","so",1,1,1,1,1,1,1,1180,820,2024-06-24 17:08:50,2024-06-24 17:14:30,0,7,0
"349",23177,"89LIK",2,3,1,5,1,2,4,3,4,5,3,3,1,4,4,2,3,3,4,5,2,2,5,4,5,5,1,3,3,4,3,2,2,4,5,3,5,2,4,3,4,52,14,"woman","primary","student",2e+05,"dollar",184000,"Apple Laptop",26,"mac","mac","mac","76.82.153.72",85073,"start.html - 148.html - 270.html - 392.html - 469.html - demosend.html - thank.html",7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",NA,NA,12933,NA,37025,27701,24717,45749,"participate","jk",0,1,NA,1,1,1,1,982,1512,2024-06-25 20:34:23,2024-06-26 20:12:16,0,7,0
"350",9138,"74VAS",4.7,3.5,1.9,1.8,1.7,4.5,2.8,3.3,1.4,4.9,4.1,2.5,3.7,3.3,4.4,2.9,4.9,3.6,4.1,2.8,2.4,1.9,3.8,4.4,1.9,4.2,3.6,1.7,4.4,3.2,1.6,2.6,2.3,2.5,2.6,1.9,4.2,3.7,4.7,4.3,4.1,68,21,"woman","high school","student",0,"euro",0,"Apple Smartphone",65,"mac","mac","mac","134.34.250.160",427,"start.html - 148.html - 270.html - 392.html - 469.html - demosend.html - thank.html",7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Safari/605.1.15",NA,NA,89601,NA,51545,103600,36875,52482,"participate","so",0,1,NA,1,1,1,1,956,1470,2024-06-27 11:58:08,2024-06-27 12:05:15,0,7,0
"351",87048,"89LIK",5,2,4,5,1,4,4,5,4,4,4,4,2,4,2,1,4,2,4,3,1,5,3,4,4,3,1,4,2,2,3,2,2,2,5,2,5,5,3,3,4,50,26,"woman","high school","student",1200,"euro",1200,"Iphone",53,"iphone","win","win","91.35.11.43",477,"start.html - 148.html - 270.html - 392.html - 469.html - demosend.html - thank.html",7,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_5_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.5.1 Mobile/15E148 Safari/604.1 StudoBrowser/4.55.2-ios-studo (https://studo.com/studo-browser-information-and-contact)",NA,NA,23261,NA,98183,53233,45814,147715,"participate","so",0,1,NA,1,1,1,1,667,375,2024-06-30 00:41:17,2024-06-30 00:49:14,0,7,0
"352",36932,"74VAS",5,3.5,3.8,4.9,4.8,4.6,2.4,4.5,3.8,5,4.1,4.7,2,4.8,5,5,3.9,4.2,3,4.4,2.5,3.6,4.8,3.9,5,5,4.4,3.6,2.5,1,3.7,4.4,4.4,4.1,4.2,3.6,3,4,4.5,4.6,4.9,84,35,"woman","college graduate","employed",NA,"other",NA,"Android Smartphone",100,"win","win","win","87.123.34.152",2191,"start.html - 148.html - 270.html - 392.html - 469.html - demosend.html - thank.html",7,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36 Avast/125.0.0.0",NA,NA,42852,NA,71511,133917,889235,910035,"participate","so",0,1,NA,1,1,1,1,1440,2560,2024-06-30 16:10:34,2024-06-30 16:47:05,0,7,0
"353",76031,"74VAS",2.1,1.5,2.7,2.5,2.1,3.2,5,5,1,5,5,5,1,5,2.8,5,1,3.1,3.5,2.6,5,1,1,4.9,1.9,4.7,1.1,1.4,4.6,4.8,3.7,2.5,1.1,3.5,2.7,2.5,3.4,3.2,3.4,2.5,2.5,64,16,"man","high school","student",80000,"dollar",73600,"Asus Pc",97,"win","mac","mac","73.206.80.171",276,"start.html - 148.html - 270.html - 392.html - 469.html - demosend.html - thank.html",7,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36",NA,NA,12797,NA,48171,36690,37681,72749,"participate","jk",1,1,NA,1,1,1,1,1080,1920,2024-07-01 07:29:57,2024-07-01 07:34:33,0,7,0
"354",2550,"66VASnt",2.8,1.9,2.1,4.2,2.1,4.8,3.7,3.9,2.7,4.7,4.9,4.2,2,4,4.5,3.9,2.9,4.4,4.3,4,4.5,2.8,4.4,4.6,4.9,3.8,2.6,3.4,4.7,4.9,1.6,3,1.9,4.2,5,2.3,4.9,4.6,4.4,2.9,4.6,91,55,"woman","college graduate","employed",3800,"euro",3800,"smartphone",59,"win","win","win","134.34.168.246",407,"start.html - 148.html - 270.html - 392.html - 469.html - demosend.html - thank.html",7,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36",NA,NA,18962,120107,44433,60405,91566,70957,"participate","so",0,1,1,1,1,1,1,1080,1920,2024-07-01 08:37:23,2024-07-01 08:44:10,0,7,0
"355",81222,"74VAS",3,2,2.2,4.1,3.6,3.7,3.8,3.5,1.7,4.1,3.4,3.5,4.3,3.8,3.4,1.9,3.1,3.4,3.8,4.7,3.9,3.8,2.8,4,2.7,4.2,1.9,2,3.6,3.2,3.1,2.5,2,4.2,4.2,2.1,1.9,4.1,3.4,3.4,3.9,83,44,"woman","high school","employed",45000,"dollar",41400,"Iphone",56,"win","win","win","76.143.208.58",352,"start.html - 148.html - 270.html - 392.html - 469.html - demosend.html - thank.html",7,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36",NA,NA,19268,NA,78249,51859,43125,70096,"participate","jk",0,1,NA,1,1,1,1,900,1600,2024-07-02 19:21:34,2024-07-02 19:27:26,0,7,0
"356",2299,"66VASnt",2.2,2.6,3.9,3,2.4,4.1,3.7,2.3,2.2,4.2,3.9,3,3.7,2.3,4.3,2.5,2.5,2.5,4,2.5,2.4,2.2,4.2,4,2.3,3.2,2.7,3.4,2.4,2.4,3.7,2.8,3.3,2.3,2.6,3,3,4.4,4,3.5,2.6,72,26,"man","high school","student",700,"euro",700,NA,79,"win","win","win","88.133.252.104",526,"start.html - 148.html - 270.html - 392.html - 469.html - demosend.html - thank.html",7,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36",NA,NA,25789,121745,144287,51257,68649,110774,"participate","so",1,1,1,1,1,1,1,912,1368,2024-07-04 15:25:24,2024-07-04 15:34:10,0,7,0
"357",2224,"66VASnt",2.5,2.9,4.2,2,4.3,4,3.2,4.9,2.1,3.6,2.9,4.5,4.1,4.2,4.4,4.4,3.8,1.9,3,3,3,2,4.1,4.1,1.9,4.1,2.4,3.6,2.5,2.8,3,2,2.7,3.9,2.8,2.3,2,3.7,2.7,2.5,3.8,71,16,"man",NA,"self-employed",80000,"dollar",73600,"Asus Pc",8,"win","win","mac","73.206.80.171",313,"start.html - 148.html - 270.html - 392.html - 469.html - demosend.html - thank.html",7,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36",NA,NA,6555,44211,43079,43032,65325,104053,"participate","jk",0,1,1,1,1,1,1,1080,1920,2024-07-04 19:53:21,2024-07-04 19:58:34,0,7,0
"358",39260,"66VASnt",1.9,3.5,2.1,3.9,4,4.5,3.3,3,3.4,4.6,4.5,4.1,3.2,3.6,4.4,4.5,1.6,4.1,4.5,4.3,2.4,1.2,4.8,4.1,1.9,1.4,4.2,2.8,2.3,4.7,1.9,4.9,2.5,4.5,4.5,3.8,4.6,4.3,4.2,4.4,4.8,60,24,"man","college","student",1000,"euro",1000,"Iphone",62,"mac","mac","mac","134.34.8.21",240,"start.html - 148.html - 270.html - 392.html - 469.html - demosend.html - thank.html",7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.3 Safari/605.1.15",NA,NA,14494,44692,38628,36356,56434,46195,"participate","so",0,1,1,1,1,1,1,1080,1920,2024-07-09 08:49:25,2024-07-09 08:53:25,0,7,0
"359",16980,"66VASnt",4.6,3.5,3.3,3.8,1.4,3,3.8,4.1,3.7,3.7,2.6,2.9,1.1,4.6,4.7,1,4.7,3.6,2.9,4.2,2.9,4.6,4.9,4.9,5,4.8,1.4,3,3.7,3.4,4.1,2.7,2.7,4.7,4.9,4.5,4.7,3.5,3.5,2.9,3,50,22,"other","high school","student",NA,NA,NA,"Gaming PC",78,"win","win","win","68.204.70.213",230,"start.html - 148.html - 270.html - 392.html - 469.html - demosend.html - thank.html",7,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36",NA,NA,20937,47673,34899,33754,33713,55741,"participate","jk",0,1,1,1,1,1,1,720,1280,2024-07-10 19:50:43,2024-07-10 19:54:33,0,7,0
"360",21745,"74VAS",4.7,3.1,3.7,3.7,3.2,4.1,3.3,3.1,1.8,4.5,4.1,3.2,3.2,3.8,3.3,3.5,4.5,3.4,3.4,3.1,2.1,3.7,3.7,4,3.3,3.9,3.4,2,2.9,2.7,3.1,4.1,2.2,2.8,4.7,2.7,4,3.8,3.5,4,4.3,81,21,"woman","high school","student",600,"euro",600,"apple smartphone",34,"mac","mac","mac","134.34.7.222",408,"start.html - 148.html - 270.html - 392.html - 469.html - 469.html - demosend.html - thank.html",8,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.2 Safari/605.1.15",NA,NA,74093,NA,57449,56610,47183,95894,"participate","so",0,1,NA,1,1,1,1,900,1440,2024-07-13 14:36:17,2024-07-13 14:43:05,0,7,0
"361",59968,"89LIK",4,4,4,5,2,5,4,4,1,5,5,4,4,4,4,5,3,5,4,2,2,5,3,4,5,4,5,2,4,5,3,5,3,2,5,4,5,5,3,4,5,89,22,"woman","college","student",60,"other",60,"Iphone",27,"mac","mac","mac","62.153.20.107",580,"start.html - 148.html - 270.html - 392.html - 469.html - demosend.html - thank.html",7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.5 Safari/605.1.15",NA,NA,74625,NA,107287,78107,68755,168552,"participate","so",0,1,NA,1,1,1,1,900,1440,2024-07-14 08:27:39,2024-07-14 08:37:19,0,7,0
"362",5820,"66VASnt",3,1.8,3.5,4.3,2.1,3.4,1.8,4,3.4,5,4.4,4,1.4,3.2,5,2.1,2.6,2.9,4.2,1.3,2.3,3.3,5,4,3.8,4.2,2.1,1.4,1.6,2.2,2.3,2.5,2.6,2.5,4.7,2.5,4.2,3.2,2.7,3.1,2.9,28,19,"man","high school","unemployed",0,"dollar",0,"My PC",74,"win","win","win","72.207.130.179",798,"start.html - 148.html - 270.html - 392.html - 469.html - demosend.html - thank.html",7,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36",NA,NA,214092,136898,95333,77571,165098,103033,"participate","jk",0,1,1,1,1,1,1,1440,2560,2024-07-15 07:11:37,2024-07-15 07:24:55,0,7,0
